case_id,activity_name,timestamp,claimant_name,agent_name,adjuster_name,claim_amount,claimant_age,type_of_policy,car_make,car_model,car_year,type_of_accident,user_type
1282a8ba-d4a2-4ba3-b8b9-370d1b46ae73,Payment Sent,2022-11-06 23:22:29.220928,Monica Black,Dustin Downs,Sonya Edwards,3199.27,83,Liability,Ford,F-150,2021,Side-impact,Human
1282a8ba-d4a2-4ba3-b8b9-370d1b46ae73,Close Claim,2022-11-13 06:29:18.762088,Monica Black,Dustin Downs,Sonya Edwards,3199.27,83,Liability,Ford,F-150,2021,Side-impact,Human
cce81397-1615-44ed-8c65-68ae1c6023d2,First Notification of Loss (FNOL),2022-05-23 05:29:24.027020,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
cce81397-1615-44ed-8c65-68ae1c6023d2,Assign Claim,2022-06-08 16:53:16.357406,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
cce81397-1615-44ed-8c65-68ae1c6023d2,Claim Decision,2022-06-11 23:59:00.124236,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
cce81397-1615-44ed-8c65-68ae1c6023d2,Set Reserve,2022-06-14 18:04:37.675431,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
cce81397-1615-44ed-8c65-68ae1c6023d2,Payment Sent,2022-06-21 06:39:18.830195,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
cce81397-1615-44ed-8c65-68ae1c6023d2,Close Claim,2022-06-23 04:45:07.977689,Jeffrey Ferguson,Krista Vasquez,Charles Ortega,3474.83,49,Comprehensive,Chevrolet,Silverado,2016,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,First Notification of Loss (FNOL),2020-09-18 18:05:28.263408,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,Assign Claim,2020-10-02 12:29:57.305688,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,Claim Decision,2020-10-04 05:02:42.809400,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,Set Reserve,2020-10-09 08:00:39.266250,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,Payment Sent,2020-10-15 20:58:29.894682,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
aa66e848-b2ae-43d7-94f6-bdfa59408906,Close Claim,2020-10-22 04:03:59.903417,Daniel Merritt,Donald Mendoza,Gregory White,1247.27,85,Liability,Ford,F-150,2014,Rear-end,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,First Notification of Loss (FNOL),2022-07-08 21:31:09.135295,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,Assign Claim,2022-07-26 01:10:40.141711,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,Claim Decision,2022-07-29 21:42:40.797807,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,Set Reserve,2022-08-03 08:35:34.169026,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,Payment Sent,2022-08-06 20:45:32.694681,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
5ab8402f-1514-4ad1-9518-c5ac8a0d1d52,Close Claim,2022-08-12 13:21:49.974869,Sara Miller,Stephanie Brown MD,Donna Reed,1833.75,85,Collision,Ford,F-150,2021,Rollover,RPA
ea03701e-794f-403c-9569-2d5ea49ac49d,First Notification of Loss (FNOL),2023-02-21 10:34:15.182031,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
ea03701e-794f-403c-9569-2d5ea49ac49d,Assign Claim,2023-03-07 17:03:23.645372,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
ea03701e-794f-403c-9569-2d5ea49ac49d,Claim Decision,2023-03-14 23:47:52.360154,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
ea03701e-794f-403c-9569-2d5ea49ac49d,Set Reserve,2023-03-19 16:31:09.068452,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
ea03701e-794f-403c-9569-2d5ea49ac49d,Payment Sent,2023-03-25 06:17:04.981131,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
ea03701e-794f-403c-9569-2d5ea49ac49d,Close Claim,2023-03-29 10:31:13.359011,Amy Price,Jessica Lynn,Tiffany Miller,9293.85,49,Comprehensive,Honda,Civic,2020,Side-impact,Human
1d73e730-21ef-4890-a50b-aaff1b5df7c1,First Notification of Loss (FNOL),2023-02-25 02:06:41.689515,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
1d73e730-21ef-4890-a50b-aaff1b5df7c1,Assign Claim,2023-03-10 22:55:04.167597,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
1d73e730-21ef-4890-a50b-aaff1b5df7c1,Claim Decision,2023-03-19 01:18:04.698142,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
1d73e730-21ef-4890-a50b-aaff1b5df7c1,Set Reserve,2023-03-21 18:50:27.087476,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
1d73e730-21ef-4890-a50b-aaff1b5df7c1,Payment Sent,2023-03-24 23:46:54.033273,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
1d73e730-21ef-4890-a50b-aaff1b5df7c1,Close Claim,2023-03-28 19:48:15.719759,Susan Payne,Paige Calhoun,Daniel Weber,9215.77,37,Collision,Jeep,Wrangler,2011,Head-on,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,First Notification of Loss (FNOL),2023-02-22 06:22:07.967685,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,Assign Claim,2023-03-12 11:51:27.527480,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,Claim Decision,2023-03-15 03:07:28.514305,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,Set Reserve,2023-03-20 21:04:22.619960,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,Payment Sent,2023-03-27 23:06:14.795096,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
2298b51b-fa40-41fd-95e0-ca74bf16ba20,Close Claim,2023-03-31 17:19:32.237891,Rachel Walker,Patricia Weiss,Rhonda White,3448.42,21,Collision,Chevrolet,Silverado,2018,Rollover,RPA
d05c352e-a8db-4057-a101-bdac847eecac,First Notification of Loss (FNOL),2021-12-23 06:33:14.586423,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
d05c352e-a8db-4057-a101-bdac847eecac,Assign Claim,2022-01-11 12:22:56.520172,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
d05c352e-a8db-4057-a101-bdac847eecac,Claim Decision,2022-01-14 23:57:03.208029,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
d05c352e-a8db-4057-a101-bdac847eecac,Set Reserve,2022-01-21 03:02:27.203765,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
d05c352e-a8db-4057-a101-bdac847eecac,Payment Sent,2022-01-27 10:26:51.546649,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
d05c352e-a8db-4057-a101-bdac847eecac,Close Claim,2022-02-01 14:43:41.495987,Nicole Cisneros,Taylor Martinez,Allison Cox,5811.17,82,Comprehensive,Honda,Civic,2022,Side-impact,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,First Notification of Loss (FNOL),2022-05-11 12:07:18.914310,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,Assign Claim,2022-05-23 16:45:20.469083,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,Claim Decision,2022-05-30 09:02:21.491773,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,Set Reserve,2022-06-03 15:10:08.790993,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,Payment Sent,2022-06-09 08:32:54.425048,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
2ade9922-7fd1-475d-98b4-7c2b5df73f3d,Close Claim,2022-06-16 20:30:13.775518,William Rodriguez,Johnathan Lewis,Michelle Fox,3963.88,26,Comprehensive,Toyota,Camry,2017,Head-on,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,First Notification of Loss (FNOL),2021-11-24 19:39:52.213434,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,Assign Claim,2021-12-14 02:03:04.213580,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,Claim Decision,2021-12-17 04:16:31.961924,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,Set Reserve,2021-12-21 10:38:35.769855,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,Payment Sent,2021-12-27 06:49:34.399451,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
c28a5b6b-37be-40d9-991d-af22ee4de9cc,Close Claim,2021-12-30 22:55:57.033481,William Carter,Patrick Welch,Mario Morgan,2974.92,19,Collision,Honda,Civic,2020,Rollover,Human
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,First Notification of Loss (FNOL),2020-11-03 10:12:08.465291,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,Assign Claim,2020-11-21 16:08:56.969752,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,Claim Decision,2020-11-27 19:13:49.699647,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,Set Reserve,2020-12-03 22:32:53.426831,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,Payment Sent,2020-12-09 07:36:36.020005,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
beaa424f-9e95-4ec6-b5ca-2c5eb1b10a9f,Close Claim,2020-12-13 06:51:59.161218,Lisa Barker,Susan Brown,Terri Perry,8362.06,84,Collision,Chevrolet,Silverado,2012,Rear-end,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,First Notification of Loss (FNOL),2021-07-14 01:17:52.899550,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,Assign Claim,2021-07-31 02:26:13.511135,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,Claim Decision,2021-08-04 17:14:51.913961,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,Set Reserve,2021-08-09 13:06:00.057707,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,Payment Sent,2021-08-15 08:56:45.562777,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
c030edb1-7ff0-4d58-a1c3-90935e227e16,Close Claim,2021-08-20 18:26:31.563606,Dawn Clark MD,Michael Kelly,Larry Allen,1677.23,34,Collision,Honda,Civic,2011,Head-on,RPA
52cfc670-6b77-4445-99e4-2eab4b0a687b,First Notification of Loss (FNOL),2022-12-27 10:18:09.296429,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
52cfc670-6b77-4445-99e4-2eab4b0a687b,Assign Claim,2023-01-13 11:21:06.932178,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
52cfc670-6b77-4445-99e4-2eab4b0a687b,Claim Decision,2023-01-17 21:50:52.231351,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
52cfc670-6b77-4445-99e4-2eab4b0a687b,Set Reserve,2023-01-23 01:18:33.541938,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
52cfc670-6b77-4445-99e4-2eab4b0a687b,Payment Sent,2023-01-24 01:39:13.788486,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
52cfc670-6b77-4445-99e4-2eab4b0a687b,Close Claim,2023-01-25 09:39:37.565347,James Barber,Brandon Terrell,Lorraine Everett,5856.66,79,Liability,Chevrolet,Silverado,2015,Rollover,Human
7c279f4b-3ee8-4962-acbb-c33401138200,First Notification of Loss (FNOL),2021-03-20 21:02:12.965056,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
7c279f4b-3ee8-4962-acbb-c33401138200,Assign Claim,2021-04-02 20:15:29.236215,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
7c279f4b-3ee8-4962-acbb-c33401138200,Claim Decision,2021-04-10 02:09:41.016590,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
7c279f4b-3ee8-4962-acbb-c33401138200,Set Reserve,2021-04-16 06:58:10.863937,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
7c279f4b-3ee8-4962-acbb-c33401138200,Payment Sent,2021-04-23 07:13:10.410921,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
7c279f4b-3ee8-4962-acbb-c33401138200,Close Claim,2021-04-23 01:39:22.942639,Michele Cook,Matthew Lewis,Mark Owen,9280.61,61,Liability,Chevrolet,Silverado,2017,Head-on,Human
04ece179-c92f-4fc6-8d17-37f396a61802,First Notification of Loss (FNOL),2022-01-04 08:41:03.374686,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
04ece179-c92f-4fc6-8d17-37f396a61802,Assign Claim,2022-01-19 03:32:33.605555,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
04ece179-c92f-4fc6-8d17-37f396a61802,Claim Decision,2022-01-25 03:58:26.169952,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
04ece179-c92f-4fc6-8d17-37f396a61802,Set Reserve,2022-01-30 05:15:55.606432,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
04ece179-c92f-4fc6-8d17-37f396a61802,Payment Sent,2022-02-02 12:54:55.220254,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
04ece179-c92f-4fc6-8d17-37f396a61802,Close Claim,2022-02-05 11:02:37.795457,Kimberly Briggs,Joshua Kelley,Judy Rivera,1298.2,26,Comprehensive,Nissan,Altima,2012,Rollover,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,First Notification of Loss (FNOL),2020-07-22 09:41:49.961338,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,Assign Claim,2020-08-03 08:18:01.922081,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,Claim Decision,2020-08-04 15:36:16.000954,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,Set Reserve,2020-08-09 02:42:01.817554,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,Payment Sent,2020-08-12 09:55:54.874777,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
bda1eae3-12fc-4ee9-b3fc-a1f7fe7b5cdf,Close Claim,2020-08-15 14:24:43.374202,Stephanie Gutierrez,Nicole Bennett,Paula Moore,6891.68,23,Collision,Hyundai,Elantra,2017,Side-impact,RPA
7ff58754-5e38-4ae8-9c42-51a65a4907ea,First Notification of Loss (FNOL),2020-06-11 09:33:59.576299,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
7ff58754-5e38-4ae8-9c42-51a65a4907ea,Assign Claim,2020-06-24 18:34:36.399200,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
7ff58754-5e38-4ae8-9c42-51a65a4907ea,Claim Decision,2020-06-30 00:07:53.974968,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
7ff58754-5e38-4ae8-9c42-51a65a4907ea,Set Reserve,2020-07-04 19:41:46.504862,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
7ff58754-5e38-4ae8-9c42-51a65a4907ea,Payment Sent,2020-07-11 01:36:23.357184,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
7ff58754-5e38-4ae8-9c42-51a65a4907ea,Close Claim,2020-07-15 15:55:51.087049,Matthew Wilkins,Matthew Byrd,Tanya Hall,8703.66,43,Collision,Honda,Civic,2020,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,First Notification of Loss (FNOL),2020-09-06 16:00:29.440424,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,Assign Claim,2020-09-20 09:11:16.279100,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,Claim Decision,2020-09-25 21:58:53.357954,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,Set Reserve,2020-10-02 14:21:33.548304,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,Payment Sent,2020-10-08 06:13:52.281307,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
c8988f47-f235-4329-8b45-c96587322138,Close Claim,2020-10-12 05:19:01.997410,Kevin Brooks,Cathy Davis,Catherine May,9359.78,30,Comprehensive,Honda,Civic,2016,Rear-end,Human
a6148254-aac6-4cab-8af3-26941b1d9d27,First Notification of Loss (FNOL),2022-07-13 04:56:49.446606,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
a6148254-aac6-4cab-8af3-26941b1d9d27,Assign Claim,2022-08-01 09:14:06.615956,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
a6148254-aac6-4cab-8af3-26941b1d9d27,Claim Decision,2022-08-11 09:39:43.556430,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
a6148254-aac6-4cab-8af3-26941b1d9d27,Set Reserve,2022-08-16 10:42:12.013524,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
a6148254-aac6-4cab-8af3-26941b1d9d27,Payment Sent,2022-08-22 07:22:53.589815,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
a6148254-aac6-4cab-8af3-26941b1d9d27,Close Claim,2022-08-24 20:47:55.710735,Andrew Stephens,Mrs. Sandra Harding,Ronald Roach,5818.26,47,Liability,Jeep,Wrangler,2013,Head-on,RPA
e58c28e7-e853-4799-a532-d4c173af6323,First Notification of Loss (FNOL),2022-07-06 01:08:27.159842,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
e58c28e7-e853-4799-a532-d4c173af6323,Assign Claim,2022-07-23 14:42:09.211366,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
e58c28e7-e853-4799-a532-d4c173af6323,Claim Decision,2022-07-29 06:13:41.793388,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
e58c28e7-e853-4799-a532-d4c173af6323,Set Reserve,2022-08-02 00:13:00.290622,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
e58c28e7-e853-4799-a532-d4c173af6323,Payment Sent,2022-08-07 08:56:00.805920,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
e58c28e7-e853-4799-a532-d4c173af6323,Close Claim,2022-08-16 20:50:26.820873,Mary Francis,Caroline Hudson,Marcus Carrillo,8544.53,61,Comprehensive,Ford,F-150,2019,Rear-end,Human
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,First Notification of Loss (FNOL),2020-11-25 16:44:31.117923,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,Assign Claim,2020-12-10 06:42:19.108390,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,Claim Decision,2020-12-13 16:57:36.303982,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,Set Reserve,2020-12-16 20:11:44.618750,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,Payment Sent,2020-12-23 16:31:00.287663,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
82fb60bc-9c72-4cb1-9e5a-dd20a1118f92,Close Claim,2020-12-27 20:45:52.563994,Brittany Martin,Shannon Simmons,Angela Stevens,7622.67,31,Liability,Ford,F-150,2019,Rollover,RPA
3138a101-9103-4ba6-8bdb-b679a0e9929e,First Notification of Loss (FNOL),2022-05-04 14:25:24.516670,John Zhang,Mark Wiley,Elizabeth Murphy,6194.79,22,Comprehensive,Toyota,Camry,2020,Head-on,RPA
3138a101-9103-4ba6-8bdb-b679a0e9929e,Assign Claim,2022-05-20 00:56:29.726883,John Zhang,Mark Wiley,Elizabeth Murphy,6194.79,22,Comprehensive,Toyota,Camry,2020,Head-on,RPA
3138a101-9103-4ba6-8bdb-b679a0e9929e,Claim Decision,2022-06-01 03:33:36.441588,John Zhang,Mark Wiley,Elizabeth Murphy,6194.79,22,Comprehensive,Toyota,Camry,2020,Head-on,RPA
3138a101-9103-4ba6-8bdb-b679a0e9929e,Set Reserve,2022-06-07 22:32:02.285409,John Zhang,Mark Wiley,Elizabeth Murphy,6194.79,22,Comprehensive,Toyota,Camry,2020,Head-on,RPA
